mlb_id,name,group,season,games,fpts,fpg
656305,Matt Chapman,hitting,2026,71.0,180.0,2.54
593428,Xander Bogaerts,hitting,2013,18.0,27.5,1.53
593428,Xander Bogaerts,hitting,2014,144.0,269.0,1.87
593428,Xander Bogaerts,hitting,2015,156.0,409.5,2.62
593428,Xander Bogaerts,hitting,2016,157.0,505.5,3.22
593428,Xander Bogaerts,hitting,2017,148.0,402.0,2.72
593428,Xander Bogaerts,hitting,2018,136.0,453.0,3.33
593428,Xander Bogaerts,hitting,2019,155.0,580.0,3.74
593428,Xander Bogaerts,hitting,2020,56.0,179.5,3.21
593428,Xander Bogaerts,hitting,2021,144.0,436.5,3.03
593428,Xander Bogaerts,hitting,2022,150.0,419.0,2.79
593428,Xander Bogaerts,hitting,2023,155.0,426.0,2.75
593428,Xander Bogaerts,hitting,2024,111.0,256.5,2.31
593428,Xander Bogaerts,hitting,2025,136.0,339.0,2.49
593428,Xander Bogaerts,hitting,2026,66.0,156.5,2.37
682243,Bryce Miller,pitching,2023,25.0,232.8,9.31
682243,Bryce Miller,pitching,2024,31.0,445.9,14.38
682243,Bryce Miller,pitching,2025,18.0,84.3,4.68
682243,Bryce Miller,pitching,2026,6.0,116.8,19.47
665487,Fernando Tatis Jr.,hitting,2019,84.0,313.0,3.73
665487,Fernando Tatis Jr.,hitting,2020,59.0,237.5,4.03
665487,Fernando Tatis Jr.,hitting,2021,130.0,516.5,3.97
665487,Fernando Tatis Jr.,hitting,2023,141.0,449.5,3.19
665487,Fernando Tatis Jr.,hitting,2024,102.0,311.0,3.05
665487,Fernando Tatis Jr.,hitting,2025,155.0,528.5,3.41
665487,Fernando Tatis Jr.,hitting,2026,69.0,161.5,2.34
673548,Seiya Suzuki,hitting,2022,111.0,268.0,2.41
673548,Seiya Suzuki,hitting,2023,138.0,392.0,2.84
673548,Seiya Suzuki,hitting,2024,132.0,403.0,3.05
673548,Seiya Suzuki,hitting,2025,151.0,436.0,2.89
673548,Seiya Suzuki,hitting,2026,57.0,140.0,2.46
683004,Jack Leiter,pitching,2024,9.0,-22.9,-2.54
683004,Jack Leiter,pitching,2025,29.0,288.1,9.93
683004,Jack Leiter,pitching,2026,14.0,100.9,7.21
680574,Matt McLain,hitting,2023,89.0,298.5,3.35
680574,Matt McLain,hitting,2025,147.0,300.5,2.04
680574,Matt McLain,hitting,2026,68.0,154.5,2.27
681190,Randy Vasquez,pitching,2023,11.0,72.8,6.62
681190,Randy Vasquez,pitching,2024,20.0,86.0,4.3
681190,Randy Vasquez,pitching,2025,28.0,183.1,6.54
681190,Randy Vasquez,pitching,2026,14.0,132.9,9.49
650402,Gleyber Torres,hitting,2018,123.0,326.0,2.65
650402,Gleyber Torres,hitting,2019,144.0,462.5,3.21
650402,Gleyber Torres,hitting,2020,42.0,90.0,2.14
650402,Gleyber Torres,hitting,2021,127.0,278.0,2.19
650402,Gleyber Torres,hitting,2022,140.0,366.5,2.62
650402,Gleyber Torres,hitting,2023,158.0,450.0,2.85
650402,Gleyber Torres,hitting,2024,154.0,364.0,2.36
650402,Gleyber Torres,hitting,2025,145.0,393.5,2.71
650402,Gleyber Torres,hitting,2026,42.0,119.0,2.83
805300,Jakob Marsee,hitting,2025,55.0,181.0,3.29
805300,Jakob Marsee,hitting,2026,71.0,163.0,2.3
805367,Chase Meidroth,hitting,2025,122.0,246.0,2.02
805367,Chase Meidroth,hitting,2026,68.0,165.0,2.43
592885,Christian Yelich,hitting,2013,62.0,160.0,2.58
592885,Christian Yelich,hitting,2014,144.0,412.5,2.86
592885,Christian Yelich,hitting,2015,126.0,317.5,2.52
592885,Christian Yelich,hitting,2016,155.0,456.0,2.94
592885,Christian Yelich,hitting,2017,156.0,479.5,3.07
592885,Christian Yelich,hitting,2018,147.0,604.5,4.11
592885,Christian Yelich,hitting,2019,130.0,604.0,4.65
592885,Christian Yelich,hitting,2020,58.0,158.0,2.72
592885,Christian Yelich,hitting,2021,117.0,296.5,2.53
592885,Christian Yelich,hitting,2022,154.0,414.0,2.69
592885,Christian Yelich,hitting,2023,144.0,477.0,3.31
592885,Christian Yelich,hitting,2024,73.0,273.0,3.74
592885,Christian Yelich,hitting,2025,150.0,456.5,3.04
592885,Christian Yelich,hitting,2026,39.0,121.5,3.12
701538,Jackson Merrill,hitting,2024,156.0,450.5,2.89
701538,Jackson Merrill,hitting,2025,115.0,306.0,2.66
701538,Jackson Merrill,hitting,2026,67.0,153.5,2.29
621020,Dansby Swanson,hitting,2016,38.0,94.0,2.47
621020,Dansby Swanson,hitting,2017,144.0,263.0,1.83
621020,Dansby Swanson,hitting,2018,136.0,295.0,2.17
621020,Dansby Swanson,hitting,2019,127.0,348.0,2.74
621020,Dansby Swanson,hitting,2020,60.0,194.5,3.24
621020,Dansby Swanson,hitting,2021,160.0,411.5,2.57
621020,Dansby Swanson,hitting,2022,162.0,459.0,2.83
621020,Dansby Swanson,hitting,2023,147.0,398.0,2.71
621020,Dansby Swanson,hitting,2024,149.0,368.0,2.47
621020,Dansby Swanson,hitting,2025,159.0,400.0,2.52
621020,Dansby Swanson,hitting,2026,68.0,149.0,2.19
642715,Willy Adames,hitting,2018,85.0,179.5,2.11
642715,Willy Adames,hitting,2019,152.0,312.5,2.06
642715,Willy Adames,hitting,2020,54.0,123.0,2.28
642715,Willy Adames,hitting,2021,140.0,365.0,2.61
642715,Willy Adames,hitting,2022,139.0,408.0,2.94
642715,Willy Adames,hitting,2023,149.0,367.5,2.47
642715,Willy Adames,hitting,2024,161.0,501.5,3.11
642715,Willy Adames,hitting,2025,160.0,436.5,2.73
642715,Willy Adames,hitting,2026,70.0,156.0,2.23
646240,Rafael Devers,hitting,2017,58.0,160.5,2.77
646240,Rafael Devers,hitting,2018,121.0,296.5,2.45
646240,Rafael Devers,hitting,2019,156.0,595.5,3.82
646240,Rafael Devers,hitting,2020,57.0,161.5,2.83
646240,Rafael Devers,hitting,2021,156.0,521.5,3.34
646240,Rafael Devers,hitting,2022,141.0,451.0,3.2
646240,Rafael Devers,hitting,2023,153.0,484.0,3.16
646240,Rafael Devers,hitting,2024,138.0,430.5,3.12
646240,Rafael Devers,hitting,2025,163.0,506.0,3.1
646240,Rafael Devers,hitting,2026,72.0,152.5,2.12
571448,Nolan Arenado,hitting,2013,133.0,274.0,2.06
571448,Nolan Arenado,hitting,2014,111.0,325.0,2.93
571448,Nolan Arenado,hitting,2015,157.0,546.0,3.48
571448,Nolan Arenado,hitting,2016,160.0,603.5,3.77
571448,Nolan Arenado,hitting,2017,159.0,581.0,3.65
571448,Nolan Arenado,hitting,2018,156.0,546.0,3.5
571448,Nolan Arenado,hitting,2019,155.0,572.5,3.69
571448,Nolan Arenado,hitting,2020,48.0,126.0,2.62
571448,Nolan Arenado,hitting,2021,157.0,468.0,2.98
571448,Nolan Arenado,hitting,2022,148.0,488.0,3.3
571448,Nolan Arenado,hitting,2023,144.0,396.5,2.75
571448,Nolan Arenado,hitting,2024,152.0,359.0,2.36
571448,Nolan Arenado,hitting,2025,107.0,253.5,2.37
571448,Nolan Arenado,hitting,2026,66.0,150.5,2.28
677649,Ezequiel Duran,hitting,2022,58.0,115.0,1.98
677649,Ezequiel Duran,hitting,2023,122.0,256.0,2.1
677649,Ezequiel Duran,hitting,2024,92.0,110.5,1.2
677649,Ezequiel Duran,hitting,2025,90.0,91.5,1.02
677649,Ezequiel Duran,hitting,2026,63.0,148.5,2.36
665161,Jeremy Pena,hitting,2022,136.0,332.5,2.44
665161,Jeremy Pena,hitting,2023,150.0,346.5,2.31
665161,Jeremy Pena,hitting,2024,157.0,387.5,2.47
665161,Jeremy Pena,hitting,2025,125.0,394.5,3.16
665161,Jeremy Pena,hitting,2026,35.0,102.0,2.91
664285,Framber Valdez,pitching,2018,8.0,90.8,11.35
664285,Framber Valdez,pitching,2019,26.0,46.8,1.8
664285,Framber Valdez,pitching,2020,11.0,153.5,13.95
664285,Framber Valdez,pitching,2021,22.0,282.7,12.85
664285,Framber Valdez,pitching,2022,31.0,474.9,15.32
664285,Framber Valdez,pitching,2023,31.0,422.9,13.64
664285,Framber Valdez,pitching,2024,28.0,423.8,15.14
664285,Framber Valdez,pitching,2025,31.0,376.9,12.16
664285,Framber Valdez,pitching,2026,14.0,98.9,7.06
687462,Spencer Horwitz,hitting,2023,15.0,25.0,1.67
687462,Spencer Horwitz,hitting,2024,97.0,234.0,2.41
687462,Spencer Horwitz,hitting,2025,108.0,265.5,2.46
687462,Spencer Horwitz,hitting,2026,66.0,171.5,2.6
606192,Teoscar Hernandez,hitting,2016,41.0,58.0,1.41
606192,Teoscar Hernandez,hitting,2017,27.0,76.0,2.81
606192,Teoscar Hernandez,hitting,2018,134.0,300.5,2.24
606192,Teoscar Hernandez,hitting,2019,125.0,290.5,2.32
606192,Teoscar Hernandez,hitting,2020,50.0,167.5,3.35
606192,Teoscar Hernandez,hitting,2021,143.0,480.0,3.36
606192,Teoscar Hernandez,hitting,2022,131.0,344.0,2.63
606192,Teoscar Hernandez,hitting,2023,160.0,381.5,2.38
606192,Teoscar Hernandez,hitting,2024,154.0,459.0,2.98
606192,Teoscar Hernandez,hitting,2025,134.0,343.0,2.56
606192,Teoscar Hernandez,hitting,2026,51.0,131.5,2.58
669394,Jake Burger,hitting,2021,15.0,20.5,1.37
669394,Jake Burger,hitting,2022,51.0,101.0,1.98
669394,Jake Burger,hitting,2023,141.0,372.5,2.64
669394,Jake Burger,hitting,2024,137.0,345.0,2.52
669394,Jake Burger,hitting,2025,103.0,213.5,2.07
669394,Jake Burger,hitting,2026,69.0,168.5,2.44
607043,Brandon Nimmo,hitting,2016,32.0,39.0,1.22
607043,Brandon Nimmo,hitting,2017,69.0,127.0,1.84
607043,Brandon Nimmo,hitting,2018,140.0,369.0,2.64
607043,Brandon Nimmo,hitting,2019,69.0,164.5,2.38
607043,Brandon Nimmo,hitting,2020,55.0,157.5,2.86
607043,Brandon Nimmo,hitting,2021,92.0,243.5,2.65
607043,Brandon Nimmo,hitting,2022,151.0,441.0,2.92
607043,Brandon Nimmo,hitting,2023,152.0,442.0,2.91
607043,Brandon Nimmo,hitting,2024,151.0,439.0,2.91
607043,Brandon Nimmo,hitting,2025,155.0,432.5,2.79
607043,Brandon Nimmo,hitting,2026,69.0,157.5,2.28
607074,Carlos Rodon,pitching,2015,26.0,241.0,9.27
607074,Carlos Rodon,pitching,2016,28.0,278.8,9.96
607074,Carlos Rodon,pitching,2017,12.0,114.2,9.52
607074,Carlos Rodon,pitching,2018,20.0,171.0,8.55
607074,Carlos Rodon,pitching,2019,7.0,60.4,8.63
607074,Carlos Rodon,pitching,2020,4.0,-2.3,-0.57
607074,Carlos Rodon,pitching,2021,24.0,427.4,17.81
607074,Carlos Rodon,pitching,2022,31.0,511.9,16.51
607074,Carlos Rodon,pitching,2023,14.0,43.9,3.14
607074,Carlos Rodon,pitching,2024,32.0,372.2,11.63
607074,Carlos Rodon,pitching,2025,33.0,490.5,14.86
607074,Carlos Rodon,pitching,2026,6.0,72.1,12.02
681198,T.J. Rumfield,hitting,2026,69.0,189.0,2.74
693304,Nick Gonzales,hitting,2023,35.0,56.0,1.6
693304,Nick Gonzales,hitting,2024,94.0,219.0,2.33
693304,Nick Gonzales,hitting,2025,96.0,179.5,1.87
693304,Nick Gonzales,hitting,2026,66.0,154.0,2.33
605488,Jeffrey Springs,pitching,2018,18.0,56.7,3.15
605488,Jeffrey Springs,pitching,2019,25.0,18.0,0.72
605488,Jeffrey Springs,pitching,2020,16.0,6.0,0.38
605488,Jeffrey Springs,pitching,2021,43.0,157.0,3.65
605488,Jeffrey Springs,pitching,2022,33.0,362.8,10.99
605488,Jeffrey Springs,pitching,2023,3.0,73.0,24.33
605488,Jeffrey Springs,pitching,2024,7.0,71.4,10.2
605488,Jeffrey Springs,pitching,2025,32.0,291.5,9.11
605488,Jeffrey Springs,pitching,2026,15.0,96.2,6.41
666176,Jo Adell,hitting,2020,38.0,25.5,0.67
666176,Jo Adell,hitting,2021,35.0,89.0,2.54
666176,Jo Adell,hitting,2022,88.0,110.5,1.26
666176,Jo Adell,hitting,2023,17.0,31.5,1.85
666176,Jo Adell,hitting,2024,130.0,269.0,2.07
666176,Jo Adell,hitting,2025,152.0,382.5,2.52
666176,Jo Adell,hitting,2026,72.0,170.5,2.37
608369,Corey Seager,hitting,2015,27.0,96.5,3.57
608369,Corey Seager,hitting,2016,157.0,480.5,3.06
608369,Corey Seager,hitting,2017,145.0,417.5,2.88
608369,Corey Seager,hitting,2018,26.0,68.5,2.63
608369,Corey Seager,hitting,2019,134.0,398.0,2.97
608369,Corey Seager,hitting,2020,52.0,196.5,3.78
608369,Corey Seager,hitting,2021,95.0,308.0,3.24
608369,Corey Seager,hitting,2022,151.0,449.5,2.98
608369,Corey Seager,hitting,2023,119.0,484.0,4.07
608369,Corey Seager,hitting,2024,123.0,386.0,3.14
608369,Corey Seager,hitting,2025,102.0,308.5,3.02
608369,Corey Seager,hitting,2026,47.0,109.0,2.32
682657,Angel Martinez,hitting,2024,43.0,79.5,1.85
682657,Angel Martinez,hitting,2025,139.0,241.0,1.73
682657,Angel Martinez,hitting,2026,66.0,157.5,2.39
592518,Manny Machado,hitting,2012,51.0,123.0,2.41
592518,Manny Machado,hitting,2013,156.0,411.5,2.64
592518,Manny Machado,hitting,2014,82.0,191.0,2.33
592518,Manny Machado,hitting,2015,162.0,539.5,3.33
592518,Manny Machado,hitting,2016,157.0,516.0,3.29
592518,Manny Machado,hitting,2017,156.0,463.5,2.97
592518,Manny Machado,hitting,2018,162.0,551.0,3.4
592518,Manny Machado,hitting,2019,156.0,427.0,2.74
592518,Manny Machado,hitting,2020,60.0,228.5,3.81
592518,Manny Machado,hitting,2021,153.0,499.0,3.26
592518,Manny Machado,hitting,2022,150.0,511.5,3.41
592518,Manny Machado,hitting,2023,138.0,398.5,2.89
592518,Manny Machado,hitting,2024,152.0,441.0,2.9
592518,Manny Machado,hitting,2025,159.0,470.5,2.96
592518,Manny Machado,hitting,2026,68.0,148.5,2.18
663586,Austin Riley,hitting,2019,80.0,180.0,2.25
663586,Austin Riley,hitting,2020,51.0,116.5,2.28
663586,Austin Riley,hitting,2021,160.0,479.0,2.99
663586,Austin Riley,hitting,2022,159.0,489.0,3.08
663586,Austin Riley,hitting,2023,159.0,511.0,3.21
663586,Austin Riley,hitting,2024,110.0,292.0,2.65
663586,Austin Riley,hitting,2025,102.0,246.0,2.41
663586,Austin Riley,hitting,2026,71.0,145.0,2.04
802415,Chandler Simpson,hitting,2025,109.0,286.5,2.63
802415,Chandler Simpson,hitting,2026,66.0,141.0,2.14
641487,J.P. Crawford,hitting,2017,23.0,41.0,1.78
641487,J.P. Crawford,hitting,2018,49.0,76.5,1.56
641487,J.P. Crawford,hitting,2019,93.0,223.5,2.4
641487,J.P. Crawford,hitting,2020,53.0,137.5,2.59
641487,J.P. Crawford,hitting,2021,160.0,372.0,2.33
641487,J.P. Crawford,hitting,2022,145.0,304.0,2.1
641487,J.P. Crawford,hitting,2023,145.0,426.5,2.94
641487,J.P. Crawford,hitting,2024,105.0,231.0,2.2
641487,J.P. Crawford,hitting,2025,157.0,358.0,2.28
641487,J.P. Crawford,hitting,2026,55.0,146.0,2.65
671277,Luis Garcia Jr.,hitting,2020,40.0,71.5,1.79
671277,Luis Garcia Jr.,hitting,2021,70.0,127.5,1.82
671277,Luis Garcia Jr.,hitting,2022,93.0,187.0,2.01
671277,Luis Garcia Jr.,hitting,2023,122.0,284.0,2.33
671277,Luis Garcia Jr.,hitting,2024,140.0,361.0,2.58
671277,Luis Garcia Jr.,hitting,2025,139.0,337.0,2.42
671277,Luis Garcia Jr.,hitting,2026,67.0,161.0,2.4
681082,Bryson Stott,hitting,2022,127.0,269.5,2.12
681082,Bryson Stott,hitting,2023,151.0,430.0,2.85
681082,Bryson Stott,hitting,2024,148.0,363.5,2.46
681082,Bryson Stott,hitting,2025,147.0,375.5,2.55
681082,Bryson Stott,hitting,2026,66.0,155.5,2.36
669257,Will Smith,hitting,2019,54.0,167.0,3.09
669257,Will Smith,hitting,2020,37.0,123.0,3.32
669257,Will Smith,hitting,2021,130.0,372.5,2.87
669257,Will Smith,hitting,2022,137.0,400.0,2.92
669257,Will Smith,hitting,2023,126.0,390.5,3.1
669257,Will Smith,hitting,2024,128.0,358.5,2.8
669257,Will Smith,hitting,2025,110.0,323.5,2.94
669257,Will Smith,hitting,2026,52.0,115.0,2.21
808959,Munetaka Murakami,hitting,2026,57.0,198.0,3.47
678882,Ceddanne Rafaela,hitting,2023,28.0,42.0,1.5
678882,Ceddanne Rafaela,hitting,2024,152.0,323.5,2.13
678882,Ceddanne Rafaela,hitting,2025,156.0,376.5,2.41
678882,Ceddanne Rafaela,hitting,2026,66.0,162.5,2.46
667670,Brent Rooker,hitting,2020,7.0,19.5,2.79
667670,Brent Rooker,hitting,2021,58.0,104.0,1.79
667670,Brent Rooker,hitting,2022,16.0,4.5,0.28
667670,Brent Rooker,hitting,2023,137.0,326.0,2.38
667670,Brent Rooker,hitting,2024,145.0,490.5,3.38
667670,Brent Rooker,hitting,2025,162.0,471.5,2.91
667670,Brent Rooker,hitting,2026,48.0,108.5,2.26
702284,Cole Young,hitting,2025,77.0,120.5,1.56
702284,Cole Young,hitting,2026,73.0,157.0,2.15
695506,Jac Caglianone,hitting,2025,62.0,93.0,1.5
695506,Jac Caglianone,hitting,2026,67.0,136.5,2.04
676282,Joey Cantillo,pitching,2024,9.0,65.8,7.31
676282,Joey Cantillo,pitching,2025,34.0,217.6,6.4
676282,Joey Cantillo,pitching,2026,15.0,110.2,7.35
666182,Bo Bichette,hitting,2019,46.0,157.0,3.41
666182,Bo Bichette,hitting,2020,29.0,100.5,3.47
666182,Bo Bichette,hitting,2021,159.0,549.5,3.46
666182,Bo Bichette,hitting,2022,159.0,452.5,2.85
666182,Bo Bichette,hitting,2023,135.0,377.5,2.8
666182,Bo Bichette,hitting,2024,81.0,148.0,1.83
666182,Bo Bichette,hitting,2025,139.0,438.5,3.15
666182,Bo Bichette,hitting,2026,72.0,168.0,2.33
669194,Ryne Nelson,pitching,2022,3.0,55.0,18.33
669194,Ryne Nelson,pitching,2023,29.0,135.5,4.67
669194,Ryne Nelson,pitching,2024,28.0,249.8,8.92
669194,Ryne Nelson,pitching,2025,33.0,318.0,9.64
669194,Ryne Nelson,pitching,2026,14.0,82.9,5.92
807712,Luke Keaschall,hitting,2025,49.0,164.5,3.36
807712,Luke Keaschall,hitting,2026,67.0,154.0,2.3
664761,Alec Bohm,hitting,2020,44.0,121.0,2.75
664761,Alec Bohm,hitting,2021,115.0,196.5,1.71
664761,Alec Bohm,hitting,2022,152.0,347.0,2.28
664761,Alec Bohm,hitting,2023,145.0,399.0,2.75
664761,Alec Bohm,hitting,2024,143.0,400.0,2.8
664761,Alec Bohm,hitting,2025,120.0,283.0,2.36
664761,Alec Bohm,hitting,2026,67.0,137.5,2.05
662139,Daulton Varsho,hitting,2020,37.0,63.5,1.72
662139,Daulton Varsho,hitting,2021,95.0,207.5,2.18
662139,Daulton Varsho,hitting,2022,151.0,386.5,2.56
662139,Daulton Varsho,hitting,2023,158.0,332.5,2.1
662139,Daulton Varsho,hitting,2024,136.0,317.5,2.33
662139,Daulton Varsho,hitting,2025,71.0,216.5,3.05
662139,Daulton Varsho,hitting,2026,64.0,141.5,2.21
669373,Tarik Skubal,pitching,2020,8.0,45.4,5.67
669373,Tarik Skubal,pitching,2021,31.0,273.1,8.81
669373,Tarik Skubal,pitching,2022,21.0,251.4,11.97
669373,Tarik Skubal,pitching,2023,15.0,241.2,16.08
669373,Tarik Skubal,pitching,2024,31.0,578.9,18.67
669373,Tarik Skubal,pitching,2025,31.0,597.9,19.29
669373,Tarik Skubal,pitching,2026,8.0,121.8,15.22
805779,Jacob Wilson,hitting,2024,28.0,43.0,1.54
805779,Jacob Wilson,hitting,2025,125.0,347.5,2.78
805779,Jacob Wilson,hitting,2026,41.0,101.0,2.46
605280,Clay Holmes,pitching,2018,11.0,-5.6,-0.51
605280,Clay Holmes,pitching,2019,35.0,30.0,0.86
605280,Clay Holmes,pitching,2020,1.0,3.0,3.0
605280,Clay Holmes,pitching,2021,69.0,186.0,2.7
605280,Clay Holmes,pitching,2022,62.0,277.0,4.47
605280,Clay Holmes,pitching,2023,66.0,274.0,4.15
605280,Clay Holmes,pitching,2024,67.0,274.0,4.09
605280,Clay Holmes,pitching,2025,33.0,291.9,8.85
605280,Clay Holmes,pitching,2026,9.0,130.2,14.47
605141,Mookie Betts,hitting,2014,52.0,152.5,2.93
605141,Mookie Betts,hitting,2015,145.0,496.0,3.42
605141,Mookie Betts,hitting,2016,158.0,641.0,4.06
605141,Mookie Betts,hitting,2017,153.0,570.5,3.73
605141,Mookie Betts,hitting,2018,136.0,634.5,4.67
605141,Mookie Betts,hitting,2019,150.0,595.5,3.97
605141,Mookie Betts,hitting,2020,55.0,232.0,4.22
605141,Mookie Betts,hitting,2021,122.0,424.0,3.48
605141,Mookie Betts,hitting,2022,142.0,529.0,3.73
605141,Mookie Betts,hitting,2023,152.0,641.5,4.22
605141,Mookie Betts,hitting,2024,116.0,424.5,3.66
605141,Mookie Betts,hitting,2025,150.0,445.0,2.97
605141,Mookie Betts,hitting,2026,37.0,93.0,2.51
622663,Luis Severino,pitching,2015,11.0,140.9,12.81
622663,Luis Severino,pitching,2016,22.0,64.9,2.95
622663,Luis Severino,pitching,2017,31.0,508.9,16.42
622663,Luis Severino,pitching,2018,32.0,473.2,14.79
622663,Luis Severino,pitching,2019,3.0,42.0,14.0
622663,Luis Severino,pitching,2021,4.0,29.0,7.25
622663,Luis Severino,pitching,2022,19.0,257.6,13.56
622663,Luis Severino,pitching,2023,19.0,37.3,1.96
622663,Luis Severino,pitching,2024,31.0,318.9,10.29
622663,Luis Severino,pitching,2025,29.0,209.1,7.21
622663,Luis Severino,pitching,2026,12.0,96.2,8.02
680757,Steven Kwan,hitting,2022,147.0,429.0,2.92
680757,Steven Kwan,hitting,2023,158.0,448.5,2.84
680757,Steven Kwan,hitting,2024,122.0,377.5,3.09
680757,Steven Kwan,hitting,2025,156.0,433.0,2.78
680757,Steven Kwan,hitting,2026,64.0,126.5,1.98
514888,Jose Altuve,hitting,2011,57.0,115.5,2.03
514888,Jose Altuve,hitting,2012,147.0,403.0,2.74
514888,Jose Altuve,hitting,2013,152.0,367.5,2.42
514888,Jose Altuve,hitting,2014,158.0,540.5,3.42
514888,Jose Altuve,hitting,2015,154.0,499.5,3.24
514888,Jose Altuve,hitting,2016,161.0,611.0,3.8
514888,Jose Altuve,hitting,2017,153.0,580.0,3.79
514888,Jose Altuve,hitting,2018,137.0,420.5,3.07
514888,Jose Altuve,hitting,2019,124.0,429.0,3.46
514888,Jose Altuve,hitting,2020,48.0,110.5,2.3
514888,Jose Altuve,hitting,2021,146.0,516.5,3.54
514888,Jose Altuve,hitting,2022,141.0,495.5,3.51
514888,Jose Altuve,hitting,2023,90.0,345.5,3.84
514888,Jose Altuve,hitting,2024,153.0,451.5,2.95
514888,Jose Altuve,hitting,2025,155.0,415.5,2.68
514888,Jose Altuve,hitting,2026,50.0,111.0,2.22
686217,Sal Frelick,hitting,2023,57.0,142.5,2.5
686217,Sal Frelick,hitting,2024,145.0,286.0,1.97
686217,Sal Frelick,hitting,2025,142.0,395.0,2.78
686217,Sal Frelick,hitting,2026,65.0,131.5,2.02
701358,Cam Smith,hitting,2025,134.0,249.5,1.86
701358,Cam Smith,hitting,2026,72.0,141.0,1.96
666142,Cole Ragans,pitching,2022,9.0,34.2,3.8
666142,Cole Ragans,pitching,2023,29.0,230.2,7.94
666142,Cole Ragans,pitching,2024,32.0,455.2,14.22
666142,Cole Ragans,pitching,2025,13.0,141.6,10.89
666142,Cole Ragans,pitching,2026,8.0,58.8,7.35
691026,Masyn Winn,hitting,2023,37.0,48.0,1.3
691026,Masyn Winn,hitting,2024,150.0,389.5,2.6
691026,Masyn Winn,hitting,2025,129.0,294.0,2.28
691026,Masyn Winn,hitting,2026,62.0,130.5,2.1
679529,Spencer Torkelson,hitting,2022,110.0,160.5,1.46
679529,Spencer Torkelson,hitting,2023,159.0,430.5,2.71
679529,Spencer Torkelson,hitting,2024,92.0,188.5,2.05
679529,Spencer Torkelson,hitting,2025,155.0,404.5,2.61
679529,Spencer Torkelson,hitting,2026,70.0,132.0,1.89
650489,Willi Castro,hitting,2019,30.0,38.0,1.27
650489,Willi Castro,hitting,2020,36.0,104.0,2.89
650489,Willi Castro,hitting,2021,125.0,224.5,1.8
650489,Willi Castro,hitting,2022,112.0,204.0,1.82
650489,Willi Castro,hitting,2023,124.0,293.5,2.37
650489,Willi Castro,hitting,2024,158.0,372.0,2.35
650489,Willi Castro,hitting,2025,120.0,237.5,1.98
650489,Willi Castro,hitting,2026,60.0,143.0,2.38
543807,George Springer,hitting,2014,78.0,229.0,2.94
543807,George Springer,hitting,2015,102.0,305.5,3.0
543807,George Springer,hitting,2016,162.0,498.0,3.07
543807,George Springer,hitting,2017,140.0,494.5,3.53
543807,George Springer,hitting,2018,140.0,413.0,2.95
543807,George Springer,hitting,2019,122.0,489.5,4.01
543807,George Springer,hitting,2020,51.0,178.0,3.49
543807,George Springer,hitting,2021,78.0,277.5,3.56
543807,George Springer,hitting,2022,133.0,437.0,3.29
543807,George Springer,hitting,2023,154.0,424.5,2.76
543807,George Springer,hitting,2024,145.0,355.5,2.45
543807,George Springer,hitting,2025,140.0,511.5,3.65
543807,George Springer,hitting,2026,50.0,109.5,2.19
694497,Evan Carter,hitting,2023,23.0,72.0,3.13
694497,Evan Carter,hitting,2024,45.0,88.5,1.97
694497,Evan Carter,hitting,2025,63.0,161.5,2.56
694497,Evan Carter,hitting,2026,66.0,134.0,2.03
695600,Carter Jensen,hitting,2025,20.0,60.0,3.0
695600,Carter Jensen,hitting,2026,67.0,134.0,2.0
607067,Colin Rea,pitching,2015,6.0,51.1,8.52
607067,Colin Rea,pitching,2016,20.0,114.6,5.73
607067,Colin Rea,pitching,2020,9.0,17.7,1.97
607067,Colin Rea,pitching,2021,1.0,1.0,1.0
607067,Colin Rea,pitching,2023,26.0,196.7,7.57
607067,Colin Rea,pitching,2024,32.0,268.5,8.39
607067,Colin Rea,pitching,2025,32.0,275.5,8.61
607067,Colin Rea,pitching,2026,15.0,72.9,4.86
622491,Luis Castillo,pitching,2017,15.0,206.2,13.75
622491,Luis Castillo,pitching,2018,31.0,300.9,9.71
622491,Luis Castillo,pitching,2019,32.0,460.2,14.38
622491,Luis Castillo,pitching,2020,12.0,169.2,14.1
622491,Luis Castillo,pitching,2021,33.0,319.5,9.68
622491,Luis Castillo,pitching,2022,25.0,362.8,14.51
622491,Luis Castillo,pitching,2023,33.0,470.5,14.26
622491,Luis Castillo,pitching,2024,30.0,362.5,12.08
622491,Luis Castillo,pitching,2025,32.0,357.2,11.16
622491,Luis Castillo,pitching,2026,14.0,84.2,6.01
683083,Nasim Nunez,hitting,2024,51.0,48.5,0.95
683083,Nasim Nunez,hitting,2025,39.0,73.0,1.87
683083,Nasim Nunez,hitting,2026,67.0,138.0,2.06
680977,Brendan Donovan,hitting,2022,126.0,289.0,2.29
680977,Brendan Donovan,hitting,2023,95.0,240.5,2.53
680977,Brendan Donovan,hitting,2024,153.0,403.5,2.64
680977,Brendan Donovan,hitting,2025,118.0,322.5,2.73
680977,Brendan Donovan,hitting,2026,25.0,64.5,2.58
702616,Jackson Holliday,hitting,2024,60.0,99.5,1.66
702616,Jackson Holliday,hitting,2025,149.0,356.0,2.39
702616,Jackson Holliday,hitting,2026,24.0,50.0,2.08
656775,Cedric Mullins,hitting,2018,45.0,95.5,2.12
656775,Cedric Mullins,hitting,2019,22.0,21.0,0.95
