"ID","Player","Team","Position","RkOv","Status","Roster Status","Age","FPts","FP/G","Ros","+/-","IP","ERA","K","W","ER","H","BB","SV","HLD","QS","HB","GP"
"*05raz*","Chase Petty","CIN","SP,RP","919","JMerkle","Minors","23","25","1.56","23%","0%","31.2","4.83","15","1","17","31","9","1","0","0","3","16"
"*05jpk*","Joe Boyle","TB","SP","941","Jpanner","Minors","26","22","7.33","27%","-1%","15.2","5.17","16","0","9","11","6","0","0","1","0","3"
"*05rb0*","Jackson Jobe","DET","SP","946","Greenbet","Inj Res","24","21","21","65%","+10%","5","0.00","4","1","0","1","1","0","0","0","0","1"
"*05gww*","Cade Horton","CHC","SP","949","CLANK","Inj Res","24","21","10.5","64%","0%","7.1","2.45","4","1","2","4","2","0","0","1","0","2"
"*05r3i*","Andrew Painter","PHI","SP","994","Jpanner","Reserve","23","17","1.06","68%","+1%","75","6.48","63","1","54","90","28","0","0","3","4","16"
"*02my5*","Edwin Diaz","LAD","RP","998","zyoung51","Reserve","32","16","1.33","95%","0%","10","10.80","15","2","12","17","8","5","0","0","1","12"
"*0658b*","Jonah Tong","NYM","SP","1022","joeybats","Minors","23","14","4.67","60%","0%","10","3.60","7","1","4","8","7","0","0","0","0","3"
"*0514o*","Cody Bradford","TEX","SP,RP","1057","Hutch","Not On Team","28","11","11","31%","+12%","4.1","0.00","5","0","0","5","2","0","0","0","0","1"
"*05zd4*","Hagen Smith","CHW","SP","1079","Sasso","Minors","22","9","9","51%","+1%","2","0.00","3","1","0","0","4","0","0","0","0","1"
"*060eu*","Ben Joyce","LAA","RP","1077","Coop","Inj Res","25","9","4.5","38%","+1%","2","0.00","2","0","0","1","1","0","1","0","0","2"
"*062pm*","Owen Murphy","ATL","SP","1089","zyoung51","Minors","22","8","2.67","27%","0%","6.2","4.05","6","0","3","6","2","0","0","0","1","3"
"*05uy5*","AJ Smith-Shawver","ATL","SP","1140","Hutch","Minors","23","5","5","46%","-8%","4.1","4.15","4","0","2","4","2","0","0","0","0","1"
"*060gd*","Quinn Mathews","STL","SP","1166","Sethmc44","Reserve","25","3","3","57%","-4%","5","3.60","3","0","2","6","3","0","0","0","0","1"
"*05xoo*","Elmer Rodriguez","NYY","SP","1208","GoldTY","Minors","22","1","0.25","41%","0%","17","4.76","10","0","9","19","11","0","0","0","3","4"
"*05ydp*","Kade Anderson","SEA","SP","1456","Coop","Minors","22","0","0","74%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05tq1*","Spencer Schwellenbach","ATL","SP","8525","kyfaess","Inj Res","26","0","0","71%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02bqy*","Joe Musgrove","SD","SP","6762","Greenbet","Inj Res","33","0","0","63%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*041rd*","Corbin Burnes","ARI","SP","2259","Sasso","Inj Res","31","0","0","63%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0512m*","Ryan Pepiot","TB","SP","7322","kyfaess","Inj Res","28","0","0","60%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03deg*","Justin Steele","CHC","SP","8888","kyfaess","Inj Res","31","0","0","59%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tp6*","Thomas White","MIA","SP","9760","Coop","Minors","21","0","0","58%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*067yn*","Seth Hernandez","PIT","SP","4789","Jpanner","Minors","20","0","0","56%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ier*","Ryan Sloan","SEA","SP","8725","kyfaess","Minors","20","0","0","54%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06roc*","Liam Doyle","STL","SP","3451","Jpanner","Minors","22","0","0","50%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05ynx*","River Ryan","DET","SP","8283","Hutch","Minors","27","0","0","48%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ktt*","Jamie Arnold","ATH","SP","1576","Kipp","Minors","22","0","0","48%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*062h4*","Carlos Lagrange","NYY","SP","5463","GoldTY","Minors","23","0","0","48%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*050vn*","Quinn Priester","MIL","SP","7624","KRetiree","Inj Res","25","0","0","46%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*062e0*","Cam Caminiti","ATL","SP","2374","GoldTY","Minors","20","0","0","45%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*043f9*","Pablo Lopez","MIN","SP","5764","KRetiree","Inj Res","30","0","0","45%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06icx*","Tyler Bremner","LAA","SP","2128","Jpanner","Minors","22","0","0","44%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05ycl*","Travis Sykora","WSH","SP","9025","kyfaess","Minors","22","0","0","44%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05u2p*","Jaxon Wiggins","CHC","SP","9783","Sethmc44","Minors","24","0","0","43%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05y7n*","Jarlin Susana","WSH","SP","9009","Sasso","Minors","22","0","0","42%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ms5*","Kyson Witherspoon","BAL","SP","9866","Kipp","Minors","21","0","0","41%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06mph*","Anthony Eyanson","BAL","SP","3676","Hutch","Minors","21","0","0","40%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06f1b*","Brody Hopkins","TB","SP","4939","GoldTY","Minors","24","0","0","40%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rm6*","Kendry Chourio","KC","SP","2702","Sasso","Minors","18","0","0","40%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ujt*","Gage Wood","PHI","SP","9882","Sethmc44","Minors","22","0","0","39%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*062z7*","Karson Milbrandt","MIA","SP","6446","Coop","Not On Team","22","0","0","38%","-1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*060m8*","Jurrangelo Cijntje","STL","SP","2713","JMerkle","Minors","23","0","0","37%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05js6*","Ricky Tiedemann","TOR","SP","9194","Greenbet","Minors","23","0","0","36%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*064wj*","Kruz Schoolcraft","SD","SP","8507","KRetiree","Minors","19","0","0","36%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06f1j*","Caden Scarborough","TEX","SP","8480","kyfaess","Minors","21","0","0","33%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04px8*","Reese Olson","DET","SP","7009","CLANK","Inj Res","27","0","0","32%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xpj*","Tanner McDougal","CHW","SP","6202","Sethmc44","Minors","23","0","0","32%","+1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u6g*","Jackson Ferris","LAD","SP","3776","KRetiree","Minors","22","0","0","31%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05t64*","Felix Bautista","BAL","RP","1806","Jpanner","Inj Res","31","0","0","30%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06207*","Christian Zazueta","LAD","SP","9991","CLANK","Minors","21","0","0","30%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rre*","Joseph Dzierwa","BAL","SP","3525","joeybats","Reserve","22","0","0","29%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05acp*","Justin Martinez","ARI","RP","6066","GoldTY","Inj Res","25","0","0","28%","+1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06lp4*","Kash Mayfield","DET","SP","6155","KRetiree","Minors","21","0","0","27%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06n3o*","Johnny King","TOR","SP","5336","Hutch","Minors","20","0","0","27%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06kk6*","Braylon Doughty","CLE","SP","3440","Sasso","Minors","20","0","0","26%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06htl*","Ty Johnson","TB","SP","5182","GoldTY","Minors","24","0","0","25%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066iq*","Ben Hess","NYY","SP","4824","KRetiree","Minors","23","0","0","24%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05yb1*","Drew Thorpe","CHW","SP","9184","Greenbet","Inj Res","25","0","0","23%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hwt*","Michael Forret","BAL","SP","3880","Hutch","Not On Team","22","0","0","22%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*067xg*","Nolan Perry","TOR","SP","7422","kyfaess","Minors","22","0","0","22%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06y0k*","Ramon Marquez","SF","SP","5988","Hutch","Minors","19","0","0","22%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rw3*","Briggs McKenzie","ATL","SP","6240","zyoung51","Minors","19","0","0","19%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06z0x*","Caden Hunter","BAL","SP","5002","KRetiree","Minors","22","0","0","18%","+2%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06yk0*","Conor Essenburg","ATL","OF,SP","3646","zyoung51","Minors","19","0","0","18%","+2%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06f14*","Ethan Pecko","HOU","SP","7257","joeybats","Minors","23","0","0","15%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qng*","Tyson Hardin","MIL","SP","4592","joeybats","Minors","24","0","0","13%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03qqf*","Alexis Diaz","TEX","RP","3325","Greenbet","Minors","29","0","0","6%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05r3f*","Ryan Cusick","PHI","SP,RP","3047","Greenbet","Minors","26","0","0","2%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*061mh*","Robby Snelling","MIA","SP","10037","Hutch","Inj Res","22","-1","-1","56%","0%","5","5.40","2","0","3","5","4","0","0","0","0","1"
"*02bqr*","Blake Snell","LAD","SP","10082","JMerkle","Inj Res","33","-6","-6","95%","+1%","3","12.00","5","0","4","6","2","0","0","0","0","1"
"*0603p*","Hurston Waldrep","ATL","SP","10112","zyoung51","Inj Res","24","-11","-3.67","46%","-1%","10.2","8.44","9","0","10","13","10","0","1","0","2","3"
"*041e3*","Braxton Garrett","CHC","SP","10143","GoldTY","Not On Team","29","-18","-9","28%","0%","4.1","14.54","5","0","7","7","8","0","0","0","0","2"
