"ID","Player","Team","Position","RkOv","Status","Roster Status","Age","FPts","FP/G","Ros","+/-","IP","ERA","K","W","ER","H","BB","SV","HLD","QS","HB","GP"
"*04t40*","Brayan Bello","BOS","SP,RP","927","Jpanner","Reserve","27","19","1.46","42%","0%","65.1","6.06","49","2","44","80","24","0","0","1","1","13"
"*02my5*","Edwin Diaz","LAD","RP","951","zyoung51","Inj Res","32","16","2.29","94%","0%","6","10.50","10","1","7","9","5","4","0","0","1","7"
"*0658b*","Jonah Tong","NYM","SP","980","joeybats","Minors","23","14","4.67","60%","0%","10","3.60","7","1","4","8","7","0","0","0","0","3"
"*041rf*","Shane Bieber","TOR","SP","1007","kyfaess","Not On Team","31","11","2.2","74%","-1%","23.2","5.70","19","1","15","29","12","0","0","1","0","5"
"*05xoo*","Elmer Rodriguez","NYY","SP","1159","GoldTY","Minors","22","1","0.25","42%","0%","17","4.76","10","0","9","19","11","0","0","0","3","4"
"*05tq1*","Spencer Schwellenbach","ATL","SP","8521","kyfaess","Inj Res","26","0","0","71%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ydp*","Kade Anderson","SEA","SP","1409","Coop","Minors","22","0","0","69%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*02bqy*","Joe Musgrove","SD","SP","6749","Greenbet","Inj Res","33","0","0","63%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*041rd*","Corbin Burnes","ARI","SP","2219","Sasso","Inj Res","31","0","0","62%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*0512m*","Ryan Pepiot","TB","SP","7313","kyfaess","Inj Res","28","0","0","61%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03deg*","Justin Steele","CHC","SP","8887","kyfaess","Inj Res","31","0","0","60%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tp6*","Thomas White","MIA","SP","9766","Coop","Minors","21","0","0","59%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*067yn*","Seth Hernandez","PIT","SP","4762","Jpanner","Minors","20","0","0","56%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ier*","Ryan Sloan","SEA","SP","8722","kyfaess","Minors","20","0","0","53%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05rb0*","Jackson Jobe","DET","SP","5129","Greenbet","Inj Res","23","0","0","52%","+1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05zd4*","Hagen Smith","CHW","SP","8748","Sasso","Minors","22","0","0","50%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06roc*","Liam Doyle","STL","SP","3416","Jpanner","Minors","22","0","0","50%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ktt*","Jamie Arnold","ATH","SP","1529","Hutch","Minors","22","0","0","48%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*062h4*","Carlos Lagrange","NYY","SP","5441","GoldTY","Minors","23","0","0","48%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05uy5*","AJ Smith-Shawver","ATL","SP","8771","Hutch","Inj Res","23","0","0","48%","+1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*050vn*","Quinn Priester","MIL","SP","7617","KRetiree","Inj Res","25","0","0","47%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ynx*","River Ryan","LAD","SP","8279","Hutch","Minors","27","0","0","47%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*043f9*","Pablo Lopez","MIN","SP","5745","KRetiree","Inj Res","30","0","0","45%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*062e0*","Cam Caminiti","ATL","SP","2334","GoldTY","Minors","19","0","0","45%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*060gd*","Quinn Mathews","STL","SP","6100","Sethmc44","Minors","25","0","0","45%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05u2p*","Jaxon Wiggins","CHC","SP","9789","Sethmc44","Minors","24","0","0","44%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06icx*","Tyler Bremner","LAA","SP","2087","Jpanner","Minors","22","0","0","44%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05ycl*","Travis Sykora","WSH","SP","9026","kyfaess","Minors","22","0","0","43%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05y7n*","Jarlin Susana","WSH","SP","9010","Sasso","Minors","22","0","0","42%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ms5*","Kyson Witherspoon","BOS","SP","9873","Sasso","Minors","21","0","0","41%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06f1b*","Brody Hopkins","TB","SP","4912","GoldTY","Minors","24","0","0","41%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*062z7*","Karson Milbrandt","MIA","SP","6430","Hutch","Minors","22","0","0","40%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rm6*","Kendry Chourio","KC","SP","2663","Sasso","Minors","18","0","0","39%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06mph*","Anthony Eyanson","BOS","SP","3641","Hutch","Minors","21","0","0","38%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ujt*","Gage Wood","PHI","SP","9889","Sethmc44","Minors","22","0","0","38%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*060m8*","Jurrangelo Cijntje","STL","SP","2674","JMerkle","Minors","23","0","0","38%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*064wj*","Kruz Schoolcraft","SD","SP","8503","KRetiree","Minors","19","0","0","36%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05js6*","Ricky Tiedemann","TOR","SP","9195","Greenbet","Minors","23","0","0","36%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060eu*","Ben Joyce","LAA","RP","5199","Coop","Inj Res","25","0","0","35%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f1c*","Jack Wenninger","NYM","SP","9723","joeybats","Minors","24","0","0","33%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04ee7*","Clarke Schmidt","NYY","SP","8492","Hutch","Not On Team","30","0","0","33%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04px8*","Reese Olson","DET","SP","6998","CLANK","Inj Res","26","0","0","32%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06f1j*","Caden Scarborough","TEX","SP","8476","kyfaess","Minors","21","0","0","32%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05xpj*","Tanner McDougal","CHW","SP","6185","Sethmc44","Minors","23","0","0","32%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05u6g*","Jackson Ferris","LAD","SP","3741","KRetiree","Minors","22","0","0","32%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05t64*","Felix Bautista","BAL","RP","1762","Jpanner","Inj Res","31","0","0","30%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tji*","Edwin Uceta","TB","RP","9352","Kipp","Inj Res","28","0","0","29%","-1%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06207*","Christian Zazueta","LAD","SP","9999","CLANK","Minors","21","0","0","27%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06lp4*","Kash Mayfield","SD","SP","6138","KRetiree","Minors","21","0","0","27%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rre*","Joseph Dzierwa","BAL","SP","3490","joeybats","Reserve","22","0","0","27%","+1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06n3o*","Johnny King","TOR","SP","5313","Hutch","Minors","19","0","0","26%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05acp*","Justin Martinez","ARI","RP","6048","GoldTY","Inj Res","24","0","0","25%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*066iq*","Ben Hess","NYY","SP","4797","KRetiree","Minors","23","0","0","25%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05yb1*","Drew Thorpe","CHW","SP","9185","Greenbet","Inj Res","25","0","0","22%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*067xg*","Nolan Perry","TOR","SP","7413","kyfaess","Minors","22","0","0","21%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06op3*","Wei-En Lin","ATH","SP,RP","5633","Coop","Minors","20","0","0","19%","-1%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06f14*","Ethan Pecko","HOU","SP","7248","joeybats","Minors","23","0","0","16%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06z0x*","Caden Hunter","BAL","SP","4975","KRetiree","Minors","22","0","0","8%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03qqf*","Alexis Diaz","TEX","RP","3290","Greenbet","Minors","29","0","0","6%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05r3f*","Ryan Cusick","PHI","SP,RP","3011","Greenbet","Minors","26","0","0","2%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*061mh*","Robby Snelling","MIA","SP","10043","Hutch","Inj Res","22","-1","-1","56%","0%","5","5.40","2","0","3","5","4","0","0","0","0","1"
"*02bqr*","Blake Snell","LAD","SP","10087","JMerkle","Inj Res","33","-6","-6","93%","+1%","3","12.00","5","0","4","6","2","0","0","0","0","1"
"*05r3i*","Andrew Painter","PHI","SP","10086","Jpanner","Reserve","23","-6","-0.43","63%","-1%","65","7.06","53","1","51","84","24","0","0","2","3","14"
"*0603p*","Hurston Waldrep","ATL","SP","10112","zyoung51","Inj Res","24","-11","-3.67","51%","-10%","10.2","8.44","9","0","10","13","10","0","1","0","2","3"
