"ID","Player","Team","Position","RkOv","Status","Age","FPts","FP/G","Ros","+/-","IP","ERA","K","W","ER","H","BB","SV","HLD","QS","HB","GP"
"*06qp6*","Michael Caldon","BAL","SP,RP","2313","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qnk*","Will Cannon","CIN","RP","2372","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zzb*","Tommy Case","LAD","SP","2465","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04o0a*","Wandisson Charles","DET","RP","2619","FA","29","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qum*","Luke Craig","ARI","RP","2903","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*064ru*","Nicolas Cruz","LAD","RP","2966","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0518v*","Jack Dashwood","HOU","RP","3059","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06l0m*","Cam Day","LAD","RP","3099","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*052i1*","Luis De La Rosa","(N/A)","SP","3160","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ook*","Brandon Decker","NYY","SP,RP","3235","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06z42*","Cody Delvecchio","SF","SP","3262","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0710t*","Jay Dill","ATH","RP","3352","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06agi*","Nick Dombkowski","PIT","SP,RP","3374","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*051bk*","Michael Dominguez","(N/A)","SP,RP","3381","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06fv7*","Jack Dougherty","MIN","SP","3406","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0421i*","Robert Dugger","(N/A)","SP","3449","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qll*","J.T. Etheridge","NYY","SP","3627","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06gjq*","Stu Flesland III","COL","SP,RP","3788","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04z8l*","Santiago Florez","(N/A)","SP","3821","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0586u*","Sadrac Franco","SD","RP","3888","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qi9*","Garrett Gainey","TB","SP,RP","3962","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hq7*","Isaac Gallegos","ATL","RP","3986","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05uaz*","Jose Garces","PIT","RP","4008","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ake*","Irvin Gonzalez","CIN","RP","4263","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06kxh*","James Gonzalez","ATH","SP","4266","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hn9*","Spencer Green","LAD","SP","4371","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06uxc*","Jose Gutierrez","KC","SP","4460","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066lq*","Johnathan Harmon","CIN","SP","4569","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066cm*","Sean Harney","ARI","RP","4571","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06za5*","Zach Harris","COL","RP","4586","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*072bo*","Jacob Hartlaub","TB","SP","4593","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*065iz*","Ryan Harvey","DET","RP","4602","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*02nc0*","Taylor Hearn","(N/A)","RP","4630","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*031ev*","Ryan Hendrix","(N/A)","RP","4657","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06gjj*","Brian Hendry","NYY","SP","4658","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06s39*","Wisler Infante","SEA","SP","5003","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hp0*","Matt Jachec","CLE","RP","5026","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03n6f*","Tyler Jay","(N/A)","SP,RP","5067","FA","32","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*062x5*","Edwin Jimenez","MIL","SP","5108","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0724i*","Merit Jones","MIN","SP","5183","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06149*","Brandon Knarr","(N/A)","SP","5351","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06tpi*","Bryan Lara","LAD","SP","5483","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05iyj*","Valentin Linarez","(N/A)","RP","5642","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04af8*","Jesus Liranzo","(N/A)","RP","5659","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066fm*","Joshua Loeschorn","PIT","RP","5688","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04ejq*","Zach Logue","(N/A)","RP","5695","FA","30","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06bxl*","Ryan Long","BAL","SP,RP","5708","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0614f*","Jose Lopez","(N/A)","RP","5738","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ma5*","Darrel Lunar","WSH","SP","5807","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qr2*","Wyatt Lunsford-Shenkman","SEA","RP","5809","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06giq*","Case Matter","TEX","RP","6122","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0512h*","Michael McAvene","(N/A)","SP,RP","6146","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0662x*","Connor McCullough","CHW","SP","6174","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05yng*","Justin Meis","PIT","RP","6280","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05t5w*","Jaime Melendez","(N/A)","SP,RP","6311","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05ynz*","Antonio Menendez","ARI","RP","6354","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qzc*","Enderson Mercado","MIL","SP","6361","FA","19","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04ajs*","Michell Miliano","(N/A)","SP,RP","6433","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*051aq*","Nick Morreale","(N/A)","RP","6659","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06587*","Branden Noriega","(N/A)","SP","6873","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hwb*","Joan Ogando","HOU","SP,RP","6958","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*07342*","Jack Ohman","(N/A)","SP","6967","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0422w*","Adam Oller","(N/A)","SP","6987","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zin*","Brayan Orrantia","BAL","RP","7020","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06dne*","Marcos Paz","(N/A)","1B,SP","7240","FA","19","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04al9*","Francisco Perez","(N/A)","RP","7367","FA","29","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*051bb*","Austin Pope","(N/A)","RP","7573","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*041pt*","A.J. Puckett","(N/A)","RP","7628","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04y7y*","Jackson Rees","(N/A)","SP,RP","7791","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066qy*","Bryan Rivera","MIL","RP","7933","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*061yo*","Javier Rivera","CIN","SP","7936","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066nd*","Gustavo Rodriguez","ATH","RP","8043","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03ani*","Joely Rodriguez","(N/A)","RP","8047","FA","34","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06pqq*","Melvin Rodriguez","MIN","SP","8073","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05txv*","Miguel Rodriguez","(N/A)","SP","8075","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05r62*","Christian Romero","LAD","SP,RP","8151","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06imf*","Jose Romero","SEA","SP","8155","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qp5*","Michael Ross","MIN","SP","8226","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*057mz*","Houston Roth","SEA","RP","8229","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06umq*","Yermain Ruiz","BOS","SP","8261","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06s49*","Filippo Sabatini","PHI","RP","8287","FA","19","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*046td*","Antonio Santos","(N/A)","SP","8434","FA","29","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04eh7*","Alex Scherff","(N/A)","SP","8485","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06c1i*","Matt Scott","(N/A)","SP","8526","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066by*","Ben Sears","KC","RP","8538","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hf2*","Trent Sellers","NYY","SP","8553","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*01uay*","Bryan Shaw","(N/A)","RP","8608","FA","38","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*067x1*","Johan Simon","DET","RP","8692","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hs5*","Isaac Stebens","BOS","RP","8886","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06pla*","Anthony Susac","TEX","RP","9009","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03116*","Blake Taylor","(N/A)","RP","9092","FA","30","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05t0n*","Sam Thoresen","(N/A)","RP","9183","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rt7*","Brian Tiburcio","COL","RP","9192","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06r7h*","Jose Vasquez","LAD","SP","9476","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*07318*","Marcos Veras","MIL","SP","9529","FA","16","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05ued*","Luis Vizcaino","(N/A)","RP","9585","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zii*","Conner Ware","NYM","SP,RP","9661","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qiu*","Michael Watson","STL","RP","9680","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04pyl*","Troy Watson","DET","SP,RP","9682","FA","29","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yod*","Jacob Webb","MIN","RP","9692","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zil*","Jadon Williamson","MIA","RP","9824","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0703a*","Daniel Wright","CHW","RP","9907","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0669z*","Hayden Wynja","SF","SP","9917","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zov*","Zuher Yousuf","PHI","SP","9964","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06clo*","Jose Zerpa","SEA","RP","10002","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*070bt*","Holden deJong","BAL","SP","10026","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04nr0*","Aldry Acosta","(N/A)","RP","1207","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066jy*","Mark Adamiak","ATH","RP","1225","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06z9x*","Brady Afthim","CIN","RP","1247","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05r6k*","Austin Aldeano","(N/A)","SP","1296","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qov*","Bryce Alewine","DET","RP","1306","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ru4*","Keuri Almonte","PIT","SP","1349","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04si4*","Jhosmer Alvarez","(N/A)","RP","1375","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06r1l*","Wilinyer Ardiles","CLE","SP","1475","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06mvq*","Jackson Barberi","(N/A)","SP","1671","FA","19","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04ek0*","Jorge Benitez","(N/A)","RP","1842","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03de6*","Wes Benjamin","(N/A)","SP","1848","FA","32","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*071ma*","Wilner Berroteran","LAA","SP","1881","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04pwm*","Jason Bilous","(N/A)","SP","1917","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qyo*","Kyle Bischoff","MIN","RP","1926","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*064zk*","Peter Bonilla","LAD","RP","1998","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06su8*","Yerlin Burgos","ATH","RP","2214","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066k5*","Ike Buxton","WSH","SP,RP","2250","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06yce*","Osiris Calvo","(N/A)","SP","2322","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zcv*","Frank Camarillo","NYM","RP","2332","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qoe*","Zachary Cawyer","KC","RP","2545","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05191*","Brendan Cellucci","TOR","RP","2566","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03pj5*","Dakota Chalmers","(N/A)","RP","2606","FA","29","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qo1*","Cade Citelli","TB","RP","2687","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06gjl*","Drew Conover","CHW","SP","2795","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06r1r*","Yohandri Contreras","ATH","RP","2814","FA","19","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05zzf*","Deivy Cruz","(N/A)","RP","2952","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*066n8*","Jose Cruz","(N/A)","RP","2958","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*050yp*","Angel Cuenca","(N/A)","RP","2977","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05yna*","Jonny Cuevas","TB","RP","2983","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zdk*","Hayden Cuthbertson","MIA","RP","3017","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*072bw*","Matthew Dalquist","MIN","SP","3037","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*064oc*","Yuliangel De La Cruz","LAD","RP","3148","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0516i*","Jose Dicochea","ATH","SP,RP","3343","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06ig8*","Jacob Dudan","ATH","SP","3438","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*064vp*","Mauricio Estrella","SF","RP","3626","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06vy8*","Cesar Familia","CHW","RP","3659","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*060mo*","Angel Felipe","(N/A)","RP","3690","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hwm*","Danny Flatt","NYY","SP","3784","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hp6*","Zach Fogell","BOS","RP","3831","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hem*","Ruddy Gomez","MIN","RP","4221","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0316r*","Trevor Gott","(N/A)","RP","4319","FA","33","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04py0*","Josh Green","(N/A)","RP","4365","FA","30","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04ym4*","Richard Guasch","BAL","RP","4406","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06l0h*","Roque Gutierrez","LAD","SP,RP","4463","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04yk5*","Carlos Guzman","NYM","RP","4470","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0424v*","Blair Henley","(N/A)","SP,RP","4659","FA","29","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06tzs*","Freddy Hernandez","LAA","SP","4723","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06cuf*","Michael Hobbs","SEA","RP","4858","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06kxj*","Riley Huge","ATH","RP","4953","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06652*","Nick Hull","SEA","RP","4965","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*060up*","Kolton Ingram","(N/A)","RP","5004","FA","29","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06in1*","Thomas Ireland","TEX","RP","5009","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qfl*","Anderson Jimenez","SEA","SP","5096","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06l2p*","Kyle Johnson","TB","SP","5147","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*065uz*","Kyle Jones","(N/A)","RP","5180","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*01z83*","Dallas Keuchel","(N/A)","SP","5291","FA","38","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06r0r*","Wenderlyn King","MIL","RP","5323","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*071xa*","Griffin Kirn","ATH","SP","5334","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05yo7*","Antonio Knowles","LAD","RP","5363","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*051ae*","Zac Kristofak","(N/A)","SP,RP","5406","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0649a*","Austin Krob","(N/A)","RP","5407","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06tld*","Trevor Kuncl","CIN","RP","5422","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06roo*","Tommy LaPour","MIN","SP","5429","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rpz*","Jackson Lancaster","TB","RP","5453","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06hq5*","Andrew Landry","NYY","SP","5456","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qno*","Ethan Lanthier","NYM","SP","5471","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*051if*","Jeff Lindgren","(N/A)","SP,RP","5644","FA","29","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06njt*","Esteban Luna","BAL","SP","5803","FA","19","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04km8*","Andres Machado","(N/A)","RP","5834","FA","33","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05uai*","Irvin Machuca","(N/A)","RP","5843","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04puv*","Josh Maciejewski","(N/A)","RP","5847","FA","30","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06z03*","Maison Martinez","CIN","RP","6055","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06498*","Jacob Meador","(N/A)","SP,RP","6250","FA","25","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06klj*","Gerinton Mendez","MIA","SP","6325","FA","19","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06kzd*","Ernesto Mercedes","NYM","RP","6369","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05r0y*","Vinny Nittoli","(N/A)","RP","6847","FA","35","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*041rt*","Braeden Ogle","(N/A)","RP","6964","FA","28","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*05svl*","Rafael Ohashi","(N/A)","SP","6965","FA","23","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0649g*","Davis Palermo","COL","RP","7139","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*0662u*","Jake Palisch","CHW","RP","7140","FA","27","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06cmp*","Wilkin Paredes","ARI","SP","7170","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zae*","Brady Parker","COL","SP","7179","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04k4v*","Naswell Paulino","(N/A)","RP","7225","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06z5c*","Emilio Payro","HOU","SP","7236","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03dwk*","CD Pelham","(N/A)","RP","7267","FA","31","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06z5n*","Joan Pena","MIL","SP","7288","FA","18","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*043ny*","Hector Perez","(N/A)","SP,RP","7369","FA","30","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*03mol*","Ricardo Pinto","(N/A)","RP","7515","FA","32","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*04ptv*","Dominic Pipkin","PIT","RP","7521","FA","26","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qut*","Trey Pooser","STL","SP","7572","FA","24","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06bpw*","Keiverson Ramirez","STL","SP","7715","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06zi6*","Chase Renner","MIA","RP","7816","FA","22","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06qy5*","Kendy Richard","ATL","SP","7880","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*06rm1*","Carlos Rodriguez","DET","SP","8016","FA","20","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
"*064q9*","Pitterson Rosa","PIT","RP","8186","FA","21","0","0","0%","0%","0","0.00","0","0","0","0","0","0","0","0","0","0"
